2021-11-12T20:58:49.909+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,34,76,Default task
2021-11-12T20:58:50.920+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,34,77,Default task
2021-11-12T20:58:51.929+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,34,77,Default task
2021-11-12T20:58:52.944+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,34,46,Default task
2021-11-12T20:58:53.953+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,34,46,Default task
2021-11-12T20:58:54.955+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,34,46,Default task
2021-11-12T20:58:55.963+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:56.968+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:57.981+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:58:58.996+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:59:00.010+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:59:01.019+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:59:02.035+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:59:03.056+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,34,46,Default task
2021-11-12T20:59:04.060+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,34,46,Default task
2021-11-12T20:59:05.075+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,34,64,Default task
2021-11-12T20:59:06.087+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/StreamTest.java,StreamTest::searchPlayer,34,64,Default task
2021-11-12T20:59:07.098+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:59:08.105+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:59:09.107+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:59:10.114+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:59:11.122+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:59:12.130+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,,4,70,Default task
2021-11-12T20:59:13.145+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,PlayerRepository::query,37,25,Default task
2021-11-12T20:59:14.156+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,PlayerRepository::query,37,25,Default task
2021-11-12T20:59:15.168+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,PlayerRepository::query,37,25,Default task
2021-11-12T20:59:16.183+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,PlayerRepository::query,37,25,Default task
2021-11-12T20:59:17.193+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,PlayerRepository::query,37,25,Default task
2021-11-12T20:59:18.200+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,PlayerRepository::query,39,27,Default task
2021-11-12T20:59:19.206+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,PlayerRepository::query,39,35,Default task
2021-11-12T20:59:20.221+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,PlayerRepository::query,39,58,Default task
2021-11-12T20:59:21.233+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,PlayerRepository::query,39,58,Default task
2021-11-12T20:59:22.243+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,PlayerRepository::query,39,58,Default task
2021-11-12T20:59:23.259+09:00,opqr2,IdeState,Active,hw8,Project,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerRepository.java,PlayerRepository::query,39,58,Default task
2021-11-12T20:59:24.272+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerQuery.java,PlayerQuery::query,5,24,Default task
2021-11-12T20:59:25.281+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerQuery.java,PlayerQuery::query,5,24,Default task
2021-11-12T21:00:18.834+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerQuery.java,,6,5,Default task
2021-11-12T21:00:19.841+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerQuery.java,,6,5,Default task
2021-11-12T21:00:20.855+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerQuery.java,,6,5,Default task
2021-11-12T21:00:21.868+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/SearchCondition.java,,0,13,Default task
2021-11-12T21:00:22.883+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
2021-11-12T21:00:23.897+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,4,95,Default task
2021-11-12T21:00:24.898+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,25,Default task
2021-11-12T21:00:25.910+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,25,Default task
2021-11-12T21:00:26.919+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,25,Default task
2021-11-12T21:00:27.935+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,25,Default task
2021-11-12T21:00:28.950+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,25,Default task
2021-11-12T21:00:29.963+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,25,Default task
2021-11-12T21:00:30.974+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,25,Default task
2021-11-12T21:00:31.984+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,25,Default task
2021-11-12T21:00:33.000+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,25,Default task
2021-11-12T21:00:34.012+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,25,Default task
2021-11-12T21:00:35.014+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,25,Default task
2021-11-12T21:00:36.022+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,7,Default task
2021-11-12T21:00:37.038+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,8,Default task
2021-11-12T21:00:38.051+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,8,Default task
2021-11-12T21:00:39.064+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,8,Default task
2021-11-12T21:00:40.076+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,8,Default task
2021-11-12T21:00:41.088+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,8,Default task
2021-11-12T21:00:41.807+09:00,opqr2,KeyEvent,65535:16:1,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,8,Default task
2021-11-12T21:00:42.100+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,8,Default task
2021-11-12T21:00:51.495+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,25,Default task
2021-11-12T21:00:51.881+09:00,opqr2,KeyEvent,65535:17:2,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,25,Default task
2021-11-12T21:00:52.077+09:00,opqr2,Action,EditorPaste,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,25,Default task
2021-11-12T21:00:52.122+09:00,opqr2,KeyEvent,22:86:2,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,32,Default task
2021-11-12T21:00:52.506+09:00,opqr2,IdeState,Active,hw8,Editor,C:/Users/opqr2/IdeaProjects/hw8/src/PlayerSearchPredicateFactory.java,PlayerSearchPredicateFactory::makeConditions,5,32,Default task
